ID,Description,Entry_ID,Comment,Concepticon_ID,Media_IDs,Related_Entries,Related_Forms_Other_Dialect,Scientific_Name,Sense_Dialect,Subspecies,Synonym,Synonyms_Other_Dialect,Source
SN008609,"hacerle, afectar a algo o alguien de alguna manera, tener un tipo de relación con",TSE69031,,,,,,,,,,,
SN008610,hecho de regañarse unos a otros,TSE69041,,,,,,,,,,,
SN008611,"elemento que aparece en [bin ut'il](TSE06131) 'cómo' y sus variantes ([bit'il](TSE06231), [tut'il](TSE67711), etc.); proviene etimológicamente de <utbil>, participio pasivo de [ut](TSE69031) 'hacerle'; [bin ut'il](TSE06131) es literalmente 'qué se ha hecho para...'",TSE69051,,,,,,,,,,,
SN008612,"abundante, numeroso; bastante, mucho",TSE69061,,,,,,,,,,,
SN008613,"de buena calidad, bonito",TSE69061,,,,,,,,,,,
SN008614,hermanita o hermanito que sigue de otro,TSE69071,,,,,,,,,,,
SN008615,familiares de uno,TSE69081,,,,,,,,,,,
SN008616,salutación: buenos días,TSE69091,,,,,,,,,,,
SN008617,"bueno, de buena calidad",TSE69101,,,,,,,,,,,
SN008618,"provecho, beneficio, bien",TSE69111,,,,,,,,,,,
SN008619,"implorar, suplicar, rogarle a",TSE69121,,,,,,,,,,Bachajón <ch'ulumti'tay>,
SN008620,hablarle con respeto a,TSE69121,,,,,,,Petalcingo,,,,
SN008621,"bienestar, felicidad, tranquilidad",TSE69131,,,,,,,,,,,
SN008622,"lo bueno de, la calidad de, la abundancia de",TSE69132,,,,,,,,,,,
SN008623,acariciar,TSE69141,,,,,,,Amatenango,,TSE69171,,
SN008624,"(habla ritual) festejar, celebrar, elogiar, glorificar, halagar, adular",TSE69141,,,,,,,Tenejapa,,,,
SN008625,"molestar, perjudicar, dañar, hostigar, maltratar, oprimir",TSE69151,,OPPRESS [401],,,,,,,,,
SN008626,violar sexualmenntes,TSE69151,,RAPE [953],,,,,,,,,
SN008627,"opresor, hostigador, molestoso, violador",TSE69152,,,,,,,,,,,
SN008628,"maltrato, hostigamiento, opresión, agresión",TSE69161,,,,,,,,,,,
SN008629,acariciar,TSE69171,,,,,,,,,TSE69141,,
SN008630,"mejorar, curarse",TSE69181,,,,,,,,,,,
SN008631,aliviarse (después del parto),TSE69181,,,,,,,,,,,
SN008632,"sanar, curar, aliviar",TSE69191,,,,,,,,,,,
SN008633,"enfermo, decaído, sin movimiento (sobre todo para aves)",TSE69201,,,,,,,,,,,
SN008634,tener hermanito/a que sigue de uno (véase también [j'uts'ul](TSE26511)),TSE69211,,,,,,,,,,,
SN008635,"tratamiento de cariño o amor, utilizado en la interjección (véase [kututa](TSE34251))",TSE69221,,,,,,,,,,,
SN008636,también (véase [ek](TSE16351)); tampoco (con negación),TSE69231,,,,,,,,,,,
SN008637,"introduce un poseedor, un agente, una causa o una entidad relacionada con el evento",TSE69241,,,,,,,,,,,
SN008638,"porque, para que: introduce oraciones con un sentido de causa o de propósito",TSE69242,,BECAUSE [1157],,,,,,,,,
SN008639,"adueñarse de, apoderarse de (véase [u'untay](TSE69261))",TSE69251,,,,,,,,,,,
SN008640,adueñarse de,TSE69261,,,,,,,,,,,
SN008641,"azuzar (perros, para que persigan un animal o una persona)",TSE69271,,,,,,,,,TSE33171,,
SN008642,"nudo en la madera, pequeña protuberancia en algo; pedúnculo de un fruto",TSE69281,,,,,,,,,,,
SN008643,"protuberante, con una pequeña protuberancia",TSE69291,,,,,,,,,,,
SN008644,acurrucado,TSE69291,,,,,,,,,,,
SN008645,para denotar susto o sorpresa,TSE69301,,,,,,,,,,,
SN008646,mico de noche (mamífero) (véase [woyo'](TSE71841)),TSE69311,,,,,,,,,,,
SN008647,"levantar, doblar, encorvar (algo flexible alargado: pestañas)",TSE69321,,,,,,,,,TSE03401,,
SN008648,"gemelo, mellizo, doble (en particular fruta) (véase [wats](TSE70031))",TSE69331,,TWINS [1005],,,,,,,,,
SN008649,"delgado, chiquito (véase también [wahch'](TSE69441)>)",TSE69341,,,,,,,,,,,
SN008650,"sonar de manera repetida (pasos en hojas secas, plantas secas manipuladas)",TSE69342,,,,,,,,,TSE08821,,
SN008651,"sonar de manera continua (pasos en hojas secas, plantas secas manipuladas)",TSE69343,,,,,,,,,,,
SN008652,guapaque,TSE69351,,,,,,árbol y fruto: Dialium guianense,,,,,
SN008653,"levantado, encorvado hacia arriba (pestañas, punta de los zapatos)",TSE69361,,CROOKED [297],,,,,,,,,
SN008654,"trompudo, con la nariz levantada",TSE69371,,,,,,,,,,,
SN008655,"moverse, balancearse",TSE69381,,,,,,,,,,,
SN008656,derecha,TSE69391,,RIGHT [1019],,,,,,,,,
SN008657,"usado, viejo, de medio uso",TSE69401,,,,,,,,,,,
SN008658,"desgastarse, deteriorarse (tela, libro, casa)",TSE69411,,,,,,,,,,,
SN008659,"deteriorar, desgastar (tela, libro, casa)",TSE69421,,,,,,,,,,,
SN008660,planta con hojas alargadas y frutos rojos; se usan las hojas para envolver tamales,TSE69431,,,,,,,,,,,
SN008661,"vara, palito, ramita delgada con pocas hojas o sin hojas",TSE69441,,,,,,,,,,,
SN008662,"seco, sin hojas (mata, árbol)",TSE69442,,,,,,,,,,,
SN008663,doblarse (punta de algo flexible),TSE69451,,,,,,,,,,,
SN008664,doblar (punta de algo flexible),TSE69461,,,,,,,,,,,
SN008665,"al revés, de reversa, hacia atrás (véase [walak'pat](TSE69701))",TSE69471,,,,,,,,,,,
SN008666,caña de azúcar,TSE69481,,SUGAR CANE [146],26803d42b64141694fd6f8df79ea5088,,,Saccharum officinarum,,,,,
SN008667,para contar noches dormidas (fuera del hogar),TSE69491,,,,,,,,,,,
SN008668,tortilla,TSE69501,,,6a5e915d7661feab91175955d63e2ee9,,,,,,,,
SN008669,"regar, distribuir, esparcir, extender (semillas, granos)",TSE69511,,SCATTER (SEEDS) [2064],,,"Bachajón, Guaquitepec [lihlin](TSE37291)",,Center,,,,
SN008670,rociar con agua (piso),TSE69511,,,,,"Tenejapa, Villa Las Rosas [wuj](TSE71891)",,"Bachajón, Oxchuc",,,,
SN008671,"distribuir, repartir (hilos del telar de cintura)",TSE69511,,,,,,,Oxchuc,,,,
SN008672,"alimentos preparados a base de maíz, hechos de forma tradicional (tortillas, tamales, pozol, atole de granillo), que típicamente se regala cuando se visita a alguien",TSE69521,,,,,,,Bachajón,,,,
SN008673,"alimentos preparados en casa en general (frijol, tortillas, carne cocida, verdura, etc.)",TSE69521,,,,,,,"Cancuc, Tenejapa",,,,
SN008674,"obsequio de comida que los padres del novio entregan a los padres de la novia en la boda tradicional (bolas de masa con y sin chile, tortillas, huevos, chile, aguardiente, refrescos, etc.)",TSE69521,,,,,,,Oxchuc,,,,
SN008675,"distribuido, esparcido, extendido, regado (granos)",TSE69531,,,,,,,,,,,
SN008676,grano de acné (en la cara),TSE69541,,,,,,,,,,,
SN008677,especie de oruga sin pelos que ataca en particular el maíz y el frijol,TSE69551,,,,,,Lepidoptera (partim),,,,,
SN008678,sonar (lluvia ligera),TSE69561,,,,,,,,,,,
SN008679,regarse (granos),TSE69561,,,,,,,,,,,
SN008680,"hablar fluido, claro",TSE69561,,,,,,,Guaquitepec,,,,
SN008681,sonar (lluvia moderada),TSE69571,,,,,,,,,,,
SN008682,"hablar fluido, claro",TSE69571,,,,,,,Guaquitepec,,,,
SN008683,acto de tortear,TSE69581,,,,,,,,,,,
SN008684,"romper, quebrar, tronchar",TSE69591,,,,,,,,,,,
SN008685,romper parcialmente (algo largo) sin desprender ningún pedazo,TSE69591,,,,,,,,,,,
SN008686,"romperse, quebrarse troncharse",TSE69601,,,,,,,,,,,
SN008687,"parcialmente roto, fracturado (vara, rama)",TSE69611,,,c8f79520ddb036044b037b3f079b4ced,,,,,,,,
SN008688,"ganado, vaca, toro",TSE69621,,CATTLE [1153],,,,,,,,,
SN008689,toro de petate,TSE69622,,,045702d1fe101ff28084c9e9a9250228,,,,,,,,
SN008690,casa con techo de dos agua,TSE69631,,,,,,,,,,,
SN008691,seis,TSE69641,,SIX [1703],,,,,,,,,
SN008692,dieciseis,TSE69651,,SIXTEEN [2454],,,,,,,,,
SN008693,gavilán (véase [jwako](TSE26741)),TSE69661,,,,,,,,,,,
SN008694,"(""seis guardianes"") quinto mes del calendario tradicional, inicia a mediados de julio; segunda temporada de limpia de la milpa; los seis guardianes del nombre evocan para algunos seis rumbos del universo (este, norte, oeste, sur, inframundo, supramundo)",TSE69671,,,,,,,,,,,
SN008695,"al revés, de reversa, hacia atrás (véase también [walak'pat](TSE69701))",TSE69681,,,,,,,,,,,
SN008696,el contrario de algo,TSE69682,,OPPOSITE [885],,,,,,,,,
SN008697,acercarse por atrás,TSE69691,,,,,,,,,,,
SN008698,"al revés, de reversa, hacia atrás",TSE69701,,,,,,,,,,,
SN008699,"""pies al revés"", ser mítico que tiene los pies al revés y que desvía a los caminantes",TSE69711,,,,,,,,,,,
SN008700,"darle la espalda a, echar de reversa; dejar atrás (alejándose), desconocer",TSE69721,,,,,,,,,,Bachajón walak'patin,
SN008701,caña de azúcar (véase [wahle'](TSE69481)),TSE69731,,,,,,,,,,,
SN008702,pasto estallador,TSE69741,,,,,,Erianthus trinii,,,,,R002[Scientific_Name]
SN008703,chicozapote,TSE69751,,,,,,Manilkara zapota,,,,,
SN008704,"mamey, zapote (fruto y árbol)",TSE69751,,,,,,,,[k'abcha' wale ha'as](TSE26911); [wawil ha'as](TSE70071),,,
SN008705,canuela,TSE69761,,,,,,especie de orquídea terrestre: Cyrtopodium punctatum,,,,,R002[Scientific_Name]
SN008706,"usado, viejo, de medio uso (véase [waham](TSE69401))",TSE69771,,,,,,,,,,,
SN008707,"cerco (de madera, de piedra)",TSE69781,,,,,,,,,,,
SN008708,cobertizo improvisado de plantas u hojas,TSE69791,,HUT [1678],,,,,,,,,
SN008709,"hierba, planta, mata; genérico para plantas herbáceas (véase [ha'mal](TSE17101))",TSE69801,,,,,,,,,,,
SN008710,hoja (véase [yabenal](TSE75441)),TSE69801,,,,,,,Villa Las Rosas,,,,
SN008711,"pecarí, jabalí (mamífero) (véase [ha'mal chitam](TSE17111))",TSE69811,,,,,,Tayassu pecari; Pecari tajacu,,,,,
SN008712,planta medicinal,TSE69821,,HERB [2542],,,,,,,,,
SN008713,ropa o camisa usada (véase [wank'u'](TSE69921)),TSE69831,,,,,,,,,,,
SN008714,enaguas usadas (véase [wantsek](TSE69951)),TSE69841,,,,,,,,,,,
SN008715,"desgastarse, deteriorarse (tela, libro) (véase [wahamub](TSE69411))",TSE69851,,,,,,,,,,,
SN008716,planta con hojas alargadas y frutos rojos; se usan las hojas para envolver tamales (véase [wah'an](TSE69431)),TSE69861,,,,,,,,,,,
SN008717,"quizás, tal vez, probablemente, creo que, a lo mejor",TSE69871,,PERHAPS [2278],,,,,,,,,
SN008718,partícula interrogativa para preguntas totales (que se contestan por sí o por no) (véase [bal](TSE04191)),TSE69871,,,,,,,Tenejapa,,,,
SN008719,tordo cantor,TSE69881,,,,,,ave: Dives dives,,,,,R003[Scientific_Name]
SN008720,"pequeño tecomate (véase [tsuh](TSE65151)) que se cuelga en la muñeca de un bebé, como juguete o chupón",TSE69891,,,,,,,,,,,
SN008721,"milpa vieja, lugar donde hubo milpa antes pero que ya no se sembró",TSE69901,,,,,,,,,,,
SN008722,banca,TSE69911,,,,,,,,,,,
SN008723,ropa o camisa usada,TSE69921,,,,,,,,,,,
SN008724,"casa vieja, abandonada",TSE69931,,,,,,,,,,,
SN008725,bandera roja que ostentan los capitanes en el carnaval,TSE69941,,FLAG [2623],,,,,,,,,
SN008726,enaguas usadas,TSE69951,,,,,,,,,,,
SN008727,huarache,TSE69961,,,,,,,,,,,
SN008728,huarache (véase [warach](TSE69961)),TSE69962,,,,,,,,,,,
SN008729,huarache,TSE69971,,,,,,,,,,,
SN008730,especie de rana arborícola (anfibio),TSE69981,,,,,,,,,,,
SN008731,astilla ( véase [ts'ubil te'](TSE65081)),TSE69991,,,,,,,,,,,
SN008732,guarumo (árbol) (véase [jwaron](TSE26751)),TSE70001,,,,,,,,,,,
SN008733,"torcer, doblar (palo delgado, mano)",TSE70011,,,,,,,,,,,
SN008734,"doblar (pestañas, dedo)",TSE70021,,,,,,,,,,,
SN008735,"gemelo, mellizo, doble (en particular fruta)",TSE70031,,TWINS [1005],,,,,,,,,
SN008736,larva acuática de la libélula,TSE70041,,,,,,Odonata: Zygoptera,,,,wats'ul ha',
SN008737,"amarañado, alborotado, desordenado (cabello)",TSE70051,,,,,,,,,,,
SN008738,"zapato, chancla",TSE70061,,,,,,,,,,,
SN008739,"mamey, zapote (véase [wale ha'as](TSE69751))",TSE70071,,,d590d086354576a641adcab7cee4b594,,,,,,,,
SN008740,"zorra gris o zorro gris, también conocido como gato montés o gato de monte",TSE70081,,,,,,Urocyon cinereoargenteus,,,,,
SN008741,"llevar sobre la mano, sostener (recipiente más alto que ancho)",TSE70091,,,,,,,,,,,
SN008742,capulín cimarrón (véase [xwax](TSE75261)),TSE70101,,,,,,,,,,,
SN008743,ocho,TSE70111,,EIGHT [1705],,,,,,,,,
SN008744,venado de cola blanca,TSE70121,,,,,,Odocoileus virginianus,,,,,
SN008745,dieciocho,TSE70131,,EIGHTEEN [1713],,,,,,,,,
SN008746,"parado, asentado, colocado (recipiente más alto que ancho: botella, cubeta, cántaro)",TSE70141,,,1239599fcded61092d9bdf62f1ec7ef3,,,,,,,,
SN008747,contenido en un recipiente más alto que ancho (líquido),TSE70141,,,,,,,,,,,
SN008748,"asentar, colocar (recipiente más alto que ancho: botella, cubeta, olla, cántaro)",TSE70151,,,,,,,,,,,
SN008749,ocho (véase [waxakeb](TSE70111)),TSE70161,,,,,,,,,,,
SN008750,ocho (véase [waxakeb](TSE70111)),TSE70171,,,,,,,,,,,
SN008751,"dormir, dormirse",TSE70181,,FALL ASLEEP [1106] ; SLEEP [1585],,,,,,,,,
SN008752,acostarse,TSE70181,,LIE DOWN [215],,,,,,,,,
SN008753,"pedir, anunciar, presagiar muerte, enfermedad o infortunios (sobrenaturalmente, por parte de un brujo o un animal)",TSE70191,,CURSE [8],,,,,,,,,
SN008754,dormido; acostado,TSE70201,,,,,,,,,,,
SN008755,sueño (ganas de dormir o hecho de dormir),TSE70211,,,,,,,,,,,
SN008756,"(""bicho de sueño"") nombre de varias especies de coleóptero (insecto) (véase [t'ast'as](TSE57911)); se les suele colocar a los bebés cuando no pueden dormir",TSE70221,,,,,,,,,,"Tenejapa way chan, wayway chan",
SN008757,"sentir sueño, pesadumbre",TSE70231,,,,,,,,,,,
SN008758,"ser aproximativo, impreciso",TSE70241,,,,,,,,,,,
SN008759,cama,TSE70251,,BED [1663],,,,,,,,,
SN008760,"usar como cama, acostarse sobre",TSE70261,,,,,,,,,,,
SN008761,sueño (hecho de soñar),TSE70271,,DREAM [2374],,,,,,,,,
SN008762,soñar (véase [wayichij](TSE70291)),TSE70281,,,,,,,,,,,
SN008763,soñar,TSE70291,,,,,,,,,,,
SN008764,"soñar, soñar con",TSE70301,,DREAM (SOMETHING) [1920],,,,,,,,,
SN008765,"soñar, soñar con",TSE70302,,,,,,,,,,,
SN008766,"soñar, soñar con (véase [wayichin](TSE70301))",TSE70311,,,,,,,,,,,
SN008767,"dormir a, acostar",TSE70321,,,,,,,,,,,
SN008768,"desear un mal, pedir muerte o enfermedad para alguien",TSE70322,,CURSE [8],,,,,,,,,
SN008769,"soñar, soñar con (véase [wayichin](TSE70301))",TSE70331,,,,,,,,,,,
SN008770,mimosa sensitiva (véase [chikch'ix](TSE12111)),TSE70341,,,,,,,,,,,
SN008771,comer,TSE70351,,EAT [1336],,,,,,,,,
SN008772,comer,TSE70361,,,,,,,,,,,
SN008773,"para contar comidas, actos de comer",TSE70371,,,,,,,,,,,
SN008774,alimentarse (comer y beber),TSE70381,,,,,,,,,,,
SN008775,comida (en general),TSE70391,,FOOD [256],,,,,,,,,
SN008776,carne,TSE70392,,MEAT [634],,,,,,,,,
SN008777,"(""árbol comida de gusano [buluk'sit](TSE07621)"")cacapuate, corallillo, achiotillo colorado",TSE70401,,,,,,arbusto: Hamelia patens,,,,,R002[Scientific_Name]
SN008778,"para contar cosas planas y delgadas: hojas, puertas, ventanas, sombreros",TSE70411,,,,,,,,,,,
SN008779,"abanicar, ventilar, aventar, echar aire sobre (con algo plano y flexible, sobre el fuego para avivarlo, para refrescar a alguien, para ahuyentar moscas)",TSE70421,,FAN ACTION [360],,,,,,,,,
SN008780,"cortar, rebanar (tabla)",TSE70421,,,,,,,,,,,
SN008781,"conseguirse, encontrarse, hallarse; conseguirse quien ocupe un puesto (nombrarse)",TSE70431,,,,,,,,,,,
SN008782,"conseguir, obtener",TSE70441,,,,,,,,,,,
SN008783,"fruto del ocote (piña, cono)",TSE70451,,CONE [287],,,,,,,,,
SN008784,"fruto del ocote (piña, cono)",TSE70461,,CONE [287],,,,,,,,,
SN008785,"abanicar, ventilar, aventar, echar aire sobre (con algo plano y flexible, sobre el fuego para avivarlo, para refrescar a alguien, para ahuyentar moscas)",TSE70471,,FAN ACTION [360],,,,,,,,,
SN008786,"chaporrear, limpiar",TSE70481,,,,,,,,,,,
SN008787,aletear (varias cosas o de múltiples maneras),TSE70491,,,,,,,,,,,
SN008788,"tirado, sobrepuesto (sombrero, billete, hoja, hongo, labio)",TSE70501,,,,,,,,,,,
SN008789,estar aleteando continuamente; ondular (telas),TSE70511,,,,,,,,,,,
SN008790,hacerle señas con la mano a alguien,TSE70521,,,,,,,,,,,
SN008791,"parte de encaje de la blusa tradicional, que rodea la parte bordada del cuello",TSE70531,,,,,,,,,,,
SN008792,"vez, ocasión",TSE70541,,,,,,,,,,,
SN008793,rápido,TSE70551,,,,,,,,,,,
SN008794,"un ratito, de media vuelta, de entrada por salida",TSE70551,,,,,,,,,,,
SN008795,"chaporrear, limpiar (milpa)",TSE70561,,,,,,,,,,,
SN008796,"chaporreo, limpia",TSE70571,,,,,,,,,,,
SN008797,ondular rápida y constantemente,TSE70581,,,,,,,,,,,
SN008798,"aletear, dar aletazos repetidamente",TSE70591,,,,,,,,,,,
SN008799,bien,TSE70601,,,,,,,,,,,
SN008800,muy,TSE70601,,VERY [1311],,,,,,,,,
SN008801,"cuenta, cuidado, responsabilidad, incumbencia (véase [kuenta](TSE33071))",TSE70611,,,,,,,,,,,
SN008802,"significado, sentido de algo",TSE70612,,,,,,,,,,,
SN008803,"para, por, respecto a, gracias a (frecuentemente precedido de la preposición [ta](TSE56851))",TSE70621,,,,,,,,,,,
SN008804,"encargarse de, tomar bajo su responsabilidad (véase [kuentahin](TSE33091))",TSE70631,,,,,,,,,,,
SN008805,"rosario, collar; en Tenejapa, tipo de collar que llega a la altura de la cintura, adornado con chaquiras de diferentes colores, monedas de plata y un crucifico; se usa como señal de autoridad",TSE70641,,,,,,,,,,,
SN008806,cebollín,TSE70651,,,,,,Allium glandulosum,,,TSE67961,,
SN008807,"arrastrar, llevar, empujar (cosas pequeñas: hojas, migajas)",TSE70661,,,,,,,,,,,
SN008808,"sacar una tira delgada, raspar (de la piel o corteza de algo)",TSE70671,,,,,,,,,,,
SN008809,"descuerado, rasgado (piel, corteza)",TSE70681,,,,,,,,,,,
SN008810,"aplastar, ejercer presión sobre algo con el dedo",TSE70691,,,,,,,"Petalcingo, Tenejapa",,TSE44461,,
SN008811,firmar,TSE70691,,,,,,,Petalcingo,,,,
SN008812,"oprimido, apretado",TSE70701,,,,,,,,,,,
SN008813,"hacer comer, alimentar",TSE70711,,,,,,,,,,,
SN008814,variedad de frijol (véase [xwet'](TSE75271)),TSE70721,,,,,,,,,,,
SN008815,"aplastar con la mano fuertemente; empujar hacia abajo, comprimir",TSE70731,,,,,,,,,TSE49441,,
SN008816,hecho de medirse la fuerza entre varias personas; juego rudo que se practicaba en la fiesta del carnaval que consistía en que los tigres tumbaban al toro de petate,TSE70741,,,,,,,,,,,
SN008817,"pantalón, pantaleta, calzón",TSE70751,,TROUSERS [809],,,,,,,,,
SN008818,para contar actos de abrir los ojos o despertarse (sueños interrumpidos),TSE70761,,,,,,,,,,,
SN008819,"abrirse (ojos), despertar",TSE70771,,WAKE UP [1602],,,,,,,,,
SN008820,"abrirse (ojos), despertar (véase [wihk'](TSE70771))",TSE70781,,,,,,,,,,,
SN008821,"abrir (ojos), desvelarse",TSE70791,,,,,,,,,,,
SN008822,"hacer que se abra (ojo), despertar",TSE70801,,,,,,,,,,,
SN008823,"brincar, saltar",TSE70811,,JUMP [1829],,,,,,,,,
SN008824,volar,TSE70811,,FLY (MOVE THROUGH AIR) [1441],,,,,,,,,
SN008825,"hacer volar, hacer brincar",TSE70821,,,,,,,,,,,
SN008826,"brincar, saltar encima de",TSE70831,,,,,,,,,,,
SN008827,para contar pizcas o muy pequeñas porciones de algo,TSE70841,,,,,,,,,,,
SN008828,pequeño,TSE70842,,,,,,,,,,,
SN008829,"achiquitarse, empequeñecerse, reducirse, encogerse",TSE70851,,SHRINK [54],,,,,,,,,
SN008830,"achiquitar, empequeñecer, reducir, encoger",TSE70861,,DIMINISH [1184],,,,,,,,,
SN008831,"hacer que se abra (ojo), despertar (véase [wihk'tes](TSE70801))",TSE70871,,,,,,,,,,,
SN008832,salpicar,TSE70881,,,,,,,,,,,
SN008833,salpicado,TSE70891,,,,,,,,,,,
SN008834,"abrir (ojos), despertar",TSE70901,,,,,,,,,TSE70791,Petalcingo [wihk'an](TSE70791),
SN008835,"estar abre y abre los ojos, parpadear",TSE70911,,,,,,,,,,,
SN008836,"abierto (ojos), despierto",TSE70921,,AWAKE [825],,,,,,,,,
SN008837,"guiñarle el ojo a, hacerle ojitos a (véase [muts'sitay](TSE43121))",TSE70931,,,,,,,,,,,
SN008838,(reflexivo) desvelarse,TSE70931,,,,,,,Bachajón,,,,
SN008839,parpadear,TSE70941,,,,,,,,,,,
SN008840,estar parpadeando,TSE70951,,BLINK [1655],,,,,,,,,
SN008841,"brincar, saltar; volar (véase [wihl](TSE70811))",TSE70961,,,,,,,,,,,
SN008842,sentir hambre,TSE70971,,BE HUNGRY [1533],,,,,,,,,
SN008843,hambre,TSE70981,,HUNGER [1864],,,,,,,,,
SN008844,hombre,TSE70991,,MAN [1554] ; MALE PERSON [2106],,,,,,,,,
SN008845,"esposo, marido",TSE70991,,,,,,,,,,,
SN008846,"gente de uno, colaborador, trabajador",TSE70992,,,,,,,,,,,
SN008847,palo negro,TSE71001,,,,,,arbusto: Garrya laurifolia,,,,,R002[Scientific_Name]
SN008848,volverse adulto (hombre),TSE71011,,,,,,,,,,,
SN008849,habitante (véase [winkilel](TSE71041)),TSE71021,,,,,,,,,TSE71041,,
SN008850,"pariente hombre, en particular hermano (hablando de una mujer)",TSE71021,,,,,,,,,TSE71041,,
SN008851,"esposo, marido",TSE71021,,,,,,,South,,,,
SN008852,"admirador, pretendiente (hombre, de una mujer)",TSE71021,,,,,,,"Bachajón, Tenejapa",,,,
SN008853,"uno de los cinco meses ""guardianes"" del calendario tradicional que llevan ese nombre ([jukwinkil](TSE26101) 'siete guardianes', [wakwinkil](TSE69671) 'seis guardianes, etc.) (véase [ahtal uh](TSE00891))",TSE71031,,,,,,,,,,,
SN008854,"dueño, propietario",TSE71041,,,,,,,,,,,
SN008855,habitantes (de un territorio),TSE71041,,,,,,,,,TSE71021,,
SN008856,"parientes hombres (equivalente para mujeres: [antsilel](TSE02372), [ants](TSE02371))",TSE71041,,,,,,,,,TSE71021,,
SN008857,cuerpo,TSE71041,,,,,,,"Bachajón, Chilón, Oxchuc, Petalcingo, Tenango, Tenejapa",,,,
SN008858,"espíritu guardián (de cerros, bosques, cuevas) (véase [yajwal wits](TSE75621), [ajwal](TSE01321))",TSE71041,,,,,,,Villa Las Rosas,,,,
SN008859,epidemia (habla ritual),TSE71041,,,,,,,Tenejapa,,,,
SN008860,"mosquero (ave), nombre genérico para varias especies de la familia <Tyrannidae>, en particular: 1) el papamoscas (<Myiarchus tuberculifer>); 2) el pibí grande (<Contopus pertinax>)",TSE71051,,,,,,,,[ch'in wirin](TSE12741); [ijk'al wirin](TSE18941); [kaxlan wirin](TSE29451); [tsajal wirin](TSE62111),,"Tenejapa <bats'il wirin, muk'ul wirin, ajwalil wirin, t'okjol wirin, butbut mut, jmak us, jti' chikitin, jti' us, t'ukt'uk, wirwin>",R003[Description];R003[Synonym]
