ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Dialect,Media_IDs,Sense_IDs
XV009771,tzh,te'ch'ech' ajol,,,tu pelo está tieso,,,Bachajón,,SN007287
XV009772,tzh,te'ch'ech'ix te waje,,,las tortillas ya están tiesas,,,Bachajón,,SN007287
XV009773,tzh,ya xte'ch'ech'ub yu'un sik te waje,,,las tortillas se ponen tiesas por el frío,,,Bachajón,,SN007288
XV009774,tzh,t'echel yok xben ch'in kereme,,,el niño camina de puntillas,,,Villa Las Rosas,,SN007289
XV009775,tzh,te'elix te yakane,,,ya está tiesa su pierna,,,Tenejapa,,SN007290
XV009776,tzh,lom te'ajtik te waje,,,las tortillas están muy tiesas,,,Tenejapa,,SN007290
XV009777,tzh,k'ax muk' ste'el te yaxte'e,,,el tronco de la ceiba es muy grande,,,Bachajón,,SN007291
XV009778,tzh,puhlinemix te ste'el lo'bale,,,el tallo del plátano ha retoñado,,,Bachajón,,SN007291
XV009779,tzh,bayel ste'el te k'inale,,,el terreno tiene muchos árboles,,,Bachajón,,SN007292
XV009780,tzh,mero ma'yuk ste'el te jkapele,,,mi cafetal no tiene nada de árboles (sombra),,,Bachajón,,SN007292
XV009781,tzh,lek to ste'elul te k'inale,,,el terreno todavía tiene buenos árboles,,,Tenejapa,,SN007292
XV009782,tzh,puro bat ste'elinej jnah,,,mi casa está hecha de puros troncos de corcho,,,Bachajón,,SN007294
XV009783,tzh,ay to hilem oxtehk' xan te'etike,,,aún quedan tres árboles (parados),,,Petalcingo,,SN007295
XV009784,tzh,cha'oxtehk' xanix ku'un ste'el te wach'e,,,ya sólo me quedan dos o tres matas de guapaque,,,Bachajón,,SN007295
XV009785,tzh,¿jaytejk' snajtil te nae?,,,¿de cuántos pasos es el largo de la casa?,,,Tenejapa,,SN007296
XV009786,tzh,ma'yuk xtek'ajon ta kawiltoje,,,nunca me he parado en la presidencia,,,Villa Las Rosas,,SN007297
XV009787,tzh,tehk'ajix te nahe,,,ya se contruyó la casa,,,Bachajón,,SN007297
XV009788,tzh,la stehk'an sbaik te jk'ayojetike,,,los cantantes se pusieron de pie,,,Bachajón,,SN007298
XV009789,tzh,tejk'ana te ch'ujte'e,,,para la tabla,,,Guaquitepec,,SN007298
XV009790,tzh,tejk'ana te kawue,,,detén el caballo,,,Guaquitepec,,SN007298
XV009791,tzh,la stek'an ya'tel winike yu'un tal ja'al,,,el hombre detuvo su trabajo porque empezó a llover,,,Villa Las Rosas,,SN007298
XV009792,tzh,laj nix yich' tehk'anel a te mach'a yu'un a baht ta k'op ya'iyele,,,entonces se nombró a alguien para que fuera el vocero,,,Petalcingo,,SN007298
XV009793,tzh,tojo nax xtehk'awet me in kereme,,,ese muchacho siempre está inquieto yendo de un lado a otro,,,Petalcingo,,SN007299
XV009794,tzh,ya yay tejk'wetel te alale,,,"el niño hace un berrinche (está parándose, brincando y pateando)",,,Oxchuc,,SN007300
XV009795,tzh,ba ka'iy tal ak'ot ta tejklum,,,fui a bailar al pueblo,,,Villa Las Rosas,,SN007302
XV009796,tzh,ay laj k'in ta jtehklum,,,dicen que hay fiesta en el pueblo,,"en Petalcingo se usa con <j->, excepto con posesión (en este último caso, es sinónimo de [lumal](TSE39171))",Petalcingo,,SN007302
XV009797,tzh,ksuhtonix bahel ta ktehklum,,,ya me regresaré a mi pueblo,,,Petalcingo,,SN007302
XV009798,tzh,la stehlan lok'el yat,,,sacó su pene erecto,,,Petalcingo,,SN007303
XV009799,tzh,xbohon ta pas tehn ta montanyo,,,iré a construir una choza en la montaña,,,Petalcingo,,SN007305
XV009800,tzh,ay chantehn ta pasel,,,hay cuatro formas para hacer,,,Petalcingo,,SN007306
XV009801,tzh,bayel ta jten wamal ya xch'ij li' to,,,aquí crecen muchos tipos de plantas,,,Cancuc,,SN007306 ; SN008709
XV009802,tzh,oxten la ka'be te wamale,,,machuqué tres veces la planta,,,Tenejapa,,SN007307
XV009803,tzh,jts'umbetik chantejkuk sturesnail jk'inaltik,,,sembremos unas cuatro matas de durazno en nuestro terreno,,,Tenejapa,,SN007308
XV009804,tzh,stekoj sba jilel ste'el te jol witse,,,los árboles de la cumbre del cerro todavía se mantienen en pie,,,Tenejapa,,SN007310
XV009805,tzh,teka me tal lok'el abaik,,,divídanse en grupos al salir,,,Tenejapa,,SN007311
XV009806,tzh,lapa me axanabe ya me atek' ch'ix,,,pon tus huaraches porque puedes pisar espina,,,Villa Las Rosas,,SN007312
XV009807,tzh,ach'ixal mut xchi teme ma to ba tek'bil yu'un tatmut,,,pollita se dice cuando aún no ha sido pisada por un gallo,,,Petalcingo,,SN007313
XV009808,tzh,"teme la stek' sba sok te sme' ya'iyele, xlaj yip te sanganohe",,,"si se aparea con una reina como quien dice, el zángano se queda sin fuerza",,,Petalcingo,,SN007313
XV009809,tzh,la st'ek yakan,,,golpeó el pie (en el piso),,,Tenejapa,,SN007314
XV009810,tzh,ma xat'ekula awakan,,,no estés golpeteando el pie,,,Tenejapa,,SN007314
XV009811,tzh,tek'baj to bal i ajch'ali,,,no se puede pasar por el lodo,,,Cancuc,,SN007315
XV009812,tzh,ma' tek'baj sbelal te jk'ale,,,el camino a mi milpa es impracticable,,,Cancuc,,SN007315
XV009813,tzh,ma' tek'baj sbah te k'altik yu'un te ch'ixetik,,,no se puede caminar en la milpa por las espinas,,,Bachajón,,SN007315
XV009814,tzh,tekel ta wits te te'e,,,el árbol está en pie en el cerro,,,Tenejapa,,SN007316
XV009815,tzh,tek'elon ta spat te jtate,,,estoy parada detrás de mi padre,,,Oxchuc,,SN007317
XV009816,tzh,tek'el k'al jtul winik tey xolale,,,un hombre está parado ahí en la calle,,,Villa Las Rosas,,SN007317
XV009817,tzh,tek'elon to,,,todavía estoy soltero,,,Tenejapa,,SN007318
XV009818,tzh,tek'el a me'el mamalub te yal snich'nab te jtatike,,,los hijos del señor envejecieron solteros,,,Tenejapa,,SN007318
XV009819,tzh,xtek'et k'axel ta ti'nah,,,pasó muy erguido delante de la casa,,,Petalcingo,,SN007319
XV009820,tzh,xtek'et xanix ta yolil te'elaltik,,,está solo y caminando de un lado a otro en el bosque,,,Tenango,,SN007320
XV009821,tzh,xtek'et te a te ta spat nae,,,estaba allí merodeando atrás de la casa,,,Tenejapa,,SN007320
XV009822,tzh,"talon ta anel jo'tik, tek'ek'eton to bel jo'tik yilel",,,"vinimos corriendo, parecía que íbamos de prisa",,,Tenejapa,,SN007321
XV009823,tzh,tek'et nax te ja'ale,,,está lloviendo a cántaros,,,Tenango,,SN007322
XV009824,tzh,tek'et nax te ch'ich'e,,,escurría mucha sangre,,,Oxchuc,,SN007322
XV009825,tzh,tek'etuxul nax kol te ixime,,,sólo alguna que otra mata de maíz se dio,,,Bachajón,,SN007323
XV009826,tzh,tojo xtek'lajanik ya'yel,,,como que sólo andan paseando,,,Petalcingo,,SN007324
XV009827,tzh,xtek'lajanik k'axel li'i,,,retumbaron sus pisadas al pasar ellos por aquí,,,Tenejapa,,SN007324
XV009828,tzh,joy xtek'tun ta xoral te kereme,,,el muchacho siempre está paseando en la calle,,,Petalcingo,,SN007326
XV009829,tzh,k'un xtek'ton bael te skawayue,,,su caballo se fue lento y caminando sin prisa,,,Tenango,,SN007326
XV009830,tzh,"le' nax xtek'ton, ma sk'an x'at'ej",,,"sólo está dando vueltas por allí, no quiere trabajar",,,Oxchuc,,SN007326
XV009831,tzh,xtek'unaj slajel i winiki,,,al hombre le fue dado de patadas,,,Tenango,,SN007327
XV009832,tzh,la stel bael ta kuchel te pojpe,,,llevó cargando el petate enrollado,,,Tenejapa,,SN007330
XV009833,tzh,steloj yat te alale,,,el niño trae su pene en la mano,,,Petalcingo,,SN007330
XV009834,tzh,ba kucha tal cha'teluk mayil jlo'tik,,,ve a traer cargando dos chilacayotes para comer,,,Tenejapa,,SN007331
XV009835,tzh,oxtel to naylo la yich' te nail iche,,,el invernadero para los chiles llevó hasta tres rollos de plástico,,,Tenejapa,,SN007331
XV009836,tzh,muk' st'el te tatmute,,,el gallo tiene una cresta grande,,,Bachajón,,SN007332
XV009837,tzh,telana jilel ta xchikin na te pojbe,,,deja el petate enrollado en la esquina,,,Oxchuc,,SN007333
XV009838,tzh,telel te ala ch'ume,,,la calabacita está alargada,,,Guaquitepec,,SN007335
XV009839,tzh,telel lok' te waje,,,la tortilla salió ovalada,,,Guaquitepec,,SN007335
XV009840,tzh,"me chi'ine ala telajtik stukel, ha' te ay xch'oxil",,,"los camotes son alargados y gorditos, son los que tienen guía",,,Petalcingo,,SN001528 ; SN007335
XV009841,tzh,telel ta xujk' na te pojbe,,,el petate está enrollado y parado en la esquina de la casa,,,Oxchuc,,SN007336
XV009842,tzh,"maba sepel yelaw te alale, ala teleltik sba",,,"la cara del bebé no es redonda, es de forma ovaladita",,,Tenejapa,,SN007337
XV009843,tzh,t'elel sjolik te k'intun ta pat tone,,,las lagartijas tienen las cabezas asomándose por detrás de la piedra,,,Oxchuc,,SN007338
XV009844,tzh,"talon me ta asit, talon me ta awelaw, sk'anel yorail, sk'anel stelemal",,,"vine ante tus ojos, vine ante tu rostro, a pedir por su destino, a pedir por su salud",,,Oxchuc,,SN007339
XV009845,tzh,bujts'an k'inal te ay telomotike,,,se siente contento cuando estamos sanos,,,Tenejapa,,SN007340
XV009846,tzh,stelomal a cham bel te kereme,,,el muchacho murió siendo saludable,,,Tenejapa,,SN007340
XV009847,tzh,tena te ich,,,machaca el chile,,,Guaquitepec,,SN007343
XV009848,tzh,bajt sten lum,,,fue a aplanar tierra,,,Guaquitepec,,SN007343
XV009849,tzh,la kten ta te',,,lo aplasté con un palo,,,Petalcingo,,SN007343
XV009850,tzh,ma xatenon,,,no me empujes,,,Guaquitepec,,SN007344
XV009851,tzh,ya sk'an a stenik lok'el,,,lo quieren expulsar,,,Chilón,,SN007345
XV009852,tzh,hich laj yich' tenel te kampesinohetik,,,así fueron desalojados los campesinos,,,Petalcingo,,SN007345
XV009853,tzh,"maliyon, ya jten jk'u'",,,"espérame, voy a planchar mi ropa",,,Guaquitepec,,SN007346
XV009854,tzh,t'ena ta majel teme ma xya'i k'ope,,,dale un golpe si no entiende,,,Tenejapa,,SN007347
XV009855,tzh,t'embeya ya'iy,,,dale un golpecito (para llamarle la atención),,,Guaquitepec,,SN007347
XV009856,tzh,tenel ta te' te kecheje,,,mi hacha está prensada abajo de un árbol,,,Oxchuc,,SN007348
XV009857,tzh,jich st'enil yijkats te alale,,,así de tanto es la carga del niño,,,Tenejapa,,SN007349
XV009858,tzh,jich la yala t'enil te ijk'ale,,,dicen que el negro es así de pequeñito,,,Tenejapa,,SN007349
XV009859,tzh,ala t'ent'en kerem te xnich'an jbale,,,el hijo de mi cuñado es un enanito,,,Tenejapa,,SN007350
XV009860,tzh,lek ya st'ent'enta k'ayob te kereme,,,el muchacho sabe tocar bien el tambor,,,Tenejapa,,SN007351
XV009861,tzh,la sman step,,,se compró su zapato,,,Petalcingo,,SN007354
XV009862,tzh,yach'il to te jtepe,,,mi zapato está nuevo,,,Guaquitepec,,SN007354
XV009863,tzh,"jatsemix te jtepe, ya wan jman yan",,,"mi zapato ya está roto, creo que voy a comprar otro",,,Bachajón,,SN007354
XV009864,tzh,namey ma' la ayuk mach'a ya slap lekil tepil,,,antes dicen que nadie llevaba zapatos buenos,,,Guaquitepec,,SN007354
XV009865,tzh,terel xch'ujt alal,,,el niño tiene la panza resaltada,,,Tenejapa,,SN007356
XV009866,tzh,ma stesoj sjol,,,no se ha peinado,,,Guaquitepec,,SN007357
XV009867,tzh,kana'ix stesel te ajole,,,ya sabes peinar tu cabello,,,Petalcingo,,SN007357
XV009868,tzh,ya stesbe stsotsil skawu te kereme,,,el muchacho le cepilla los pelos a su caballo,,,Petalcingo,,SN007357
XV009869,tzh,ma xka'iytik ya x'ajch'otik yu'un testes ja'ale,,,"con la llovizna, no sentimos cuando nos mojamos",,,Tenejapa,,SN007358
XV009870,tzh,te'te'tikix te waje,,,la tortilla ya está muy tiesa,,,Petalcingo,,SN007359
XV009871,tzh,ya stetsula yisim te winike,,,el hombre se peina reiteradamente la barba con la mano,,,Tenejapa,,SN007360
XV009872,tzh,tetsel yisim te winike,,,el hombre tiene la barba alargada,,,Tenejapa,,SN007361
XV009873,tzh,k'ax mih a te'ub ta k'ahk'al te nuhkule,,,el cuero se entiesó mucho por el sol,,,Petalcingo,,SN007362
XV009874,tzh,te'ubenix te chamen mute,,,el pollo muerto ya está tieso,,,Bachajón,,SN007362
XV009875,tzh,te'wakwak snuk' ak'u' yu'un te abake,,,el cuello de tu camisa está tieso por la mugre,,,Bachajón,,SN007363
XV009876,tzh,tewel k'a'pal ta patnah,,,la basura está amontonada atrás de la casa,,,Bachajón,,SN007364
XV009877,tzh,"tutsa ajoli, ma' lek te tewele",,,"amarra tu cabello, no está bien que esté alborotado",,,Bachajón,,SN007365
XV009878,tzh,hich to stewil sjol te antse,,,la mujer así tiene alborotado su cabello,,,Bachajón,,SN007365
XV009879,tzh,tewel i jka'ay te jkijk'atse,,,siento que mi carga está dispareja (la carga está mal repartida),,,Oxchuc,,SN007366
XV009880,tzh,"t'ewel te jkijk'atse, ya slajimbon jpat",,,"mi carga está mal acomodada, me lastima la espalda",,,Oxchuc,,SN007367
XV009881,tzh,t'ewajtik te slumil jnae,,,el terreno de mi casa está irregular (no es una superficie lisa),,,Oxchuc,,SN007367
XV009882,tzh,la kt'ex ta te',,,le di un varazo,,,Petalcingo,,SN007368
XV009883,tzh,la yich' t'exel ta te' ta ch'om,,,le pegaron con un palo en la pedida de mano,,,Tenejapa,,SN007368
XV009884,tzh,t'exel xch'ujt yu'un snojelal te wakaxe,,,la res tiene la panza resaltada por estar tan llena,,,Tenejapa,,SN007370
XV009885,tzh,te'xitanix chawinike,,,el muerto ya está tieso,,,Villa Las Rosas,,SN007373
XV009886,tzh,te'xitan jole,,,mi cabello está tieso,,,Villa Las Rosas,,SN007373
XV009887,tzh,ay xte'xitanul waje,,,entre las tortillas hay unas duras,,,Villa Las Rosas,,SN007373
XV009888,tzh,xt'ext'un ta tajimal spelota te kereme,,,el muchacho juega con su pelota rebotando,,,Tenejapa,,SN007374
XV009889,tzh,lek xat'exula apelota,,,haz rebotar bien tu pelota,,,Tenejapa,,SN007375
XV009890,tzh,tey ta yahanil mesa aye,,,ahí debajo de la mesa está,,,Petalcingo,,SN007376
XV009891,tzh,yach'il pojpe tey xlich'anot olil naje,,,el petate nuevo es extendido allí en medio de la casa,,,Villa Las Rosas,,SN007376 ; SN009364
XV009892,tzh,ak'a teye,,,ponlo allí,,,Guaquitepec,,SN007376
XV009893,tzh,–¿li' bal ya x'a'tejati? –tey,,,–¿aquí trabajas? –sí,,se usa como repuesta afirmativa a cualquier pregunta sobre una ubicación,Bachajón,,SN007376
XV009894,tzh,"ya jk'ixnabe jo'tik ta pak' te xch'ujt te antse, tey abi, ya jpaybetik yuch' te wamale",,,"le calentamos el vientre a la mujer con un trapo, de allí, le hervimos hierbas para que tome",,,Cancuc,,SN007377
XV009895,tzh,puro ta sti'ik yuts'ij sbajik,,,sólo en la boca se besan,,,Villa Las Rosas,,SN007378
XV009896,tzh,lom sbon sti' antse,,,la mujer pinta mucho sus labios,,,Villa Las Rosas,,SN007378
XV009897,tzh,ayat ta sti' anah,,,estás en la puerta de la casa,,,Bachajón,,SN007380
XV009898,tzh,tek'elon ta sti' jna,,,estoy parada en el pórtico de mi casa,,,Ametenango,,SN007380
XV009899,tzh,maka hilel te sti'il snah mute,,,deja cerrada la entrada del corral de los pollos,,,Petalcingo,,SN007380
XV009900,tzh,oxeb ajk'ubal a wayon ta ti' uk'um jo'tik,,,tres noches dormimos a orillas del arroyo,,,Cancuc,,SN007382
XV009901,tzh,tek'el ta ti' ch'en me alale,,,el bebé está parado en la orilla del barranco,,,Petalcingo,,SN007382
XV009902,tzh,top' te sti'il oxome,,,se quebró la orilla de la olla,,,Guaquitepec,,SN007382
XV009903,tzh,tal sti'atix me chabe,,,la abeja ya vino a picarte,,,Petalcingo,,SN007384
XV009904,tzh,ti'ot ta ts'i',,,lo mordió un perro,,,Guaquitepec,,SN007384
XV009905,tzh,la sti'ik ti'bal ta k'in,,,comieron carne en la fiesta,,,Guaquitepec,,SN007385
XV009906,tzh,ma sti' kuhchumtsa' me mutetike,,,los pollos no comen el escarabajo,,,Petalcingo,,SN007385
XV009907,tzh,"la sti'otikix me ti'ha'e, xchi te mach'a sna' ya'yele",,,"el pájaro ""ti'ha'"" ya nos puso sobre aviso, dicen los que saben escucharlo",,,Petalcingo,,SN007386
XV009908,tzh,ya sti'on kejchen,,,me duele mi herida,,,Guaquitepec,,SN007387
XV009909,tzh,ya jojk'oy bin ya'el xti'awan xk'uxul,,,pregunto cómo se siente su dolor,,con este sentido se usa frecuentemente en antipasivo,Cancuc,,SN007387
XV009910,tzh,la sti'otik te ts'i'e,,,nos ladró el perro,,,Guaquitepec,,SN007388
XV009911,tzh,sijt' te sti'aw xuxe,,,se hinchó el piquete de la avispa,,,Guaquitepec,,SN007390
XV009912,tzh,ma xnel sti'aw tsek,,,el dolor del piquete de alacrán es insoportable,,,Tenejapa,,SN007391
XV009913,tzh,yakix ta ts'ujel sti'aw kejchen,,,ya se está calmando el dolor de mi herida,,,Guaquitepec,,SN007391
XV009914,tzh,k'ax tulan sti'aw ko'tan,,,me duele demasiado el corazón,,,Bachajón,,SN007391
XV009915,tzh,la sk'oj sti'bah ta pahk',,,se golpeó la frente en la pared,,,Petalcingo,,SN007393
XV009916,tzh,la jmajbe jbah jti'batik,,,nos golpeamos la frente uno a otro,,,Bachajón,,SN007393
XV009917,tzh,amenix yik' i ti'bali,,,la carne ya huele feo,,,Tenejapa,,SN007394
XV009918,tzh,a'bon jihluk ati'bal,,,dame una tira de tu carne,,,Petalcingo,,SN007394
XV009919,tzh,chikan yejtal sti'ben ts'i',,,se ve la marca de la mordedura del perro,,,Tenejapa,,SN007395
XV009920,tzh,spisilik xk'ek'lajanik yu'un te xk'uxul te ti'ben chanul chabe,,,todos se estaban quejando por el dolor de los piquetes de abejas,,,Ametenango,,SN007395
XV009921,tzh,li' pochol jilel sti'ben ok'il,,,aquí quedó tirada la presa del coyote (el animal que fue devorado),,,Tenejapa,,SN007396
XV009922,tzh,¿mach'a sti'ben te mach'a laje?,,,¿de quién fue presa el que murió? (¿quién le hizo brujería?),,,Tenejapa,,SN007396
XV009923,tzh,k'ux ka'ay te sti'benal ts'i'e,,,duele donde me mordió el perro,,,Oxchuc,,SN007397
XV009924,tzh,ha' sti'benal xenen ini,,,éste es un piquete de mosquito,,,Bachajón,,SN007397 ; SN009097
XV009925,tzh,tibilix,,,ya es tarde,,,,,SN007398
XV009926,tzh,k'ax tibil a hulat ta a'tel,,,llegaste muy tarde al trabajo,,,Petalcingo,,SN007398
XV009927,tzh,tibilix k'inal,,,ya atardeció,,,Guaquitepec,,SN007398
XV009928,tzh,yakalix ta tibiltayel k'inal,,,ya se está haciendo tarde,,,Petalcingo,,SN007399
XV009929,tzh,tibiltayix ku'un,,,ya se me hizo tarde,,,Guaquitepec,,SN007399
XV009930,tzh,li' nax a xtibiltayonkotiki,,,aquí nomás vamos a atardecer,,,Bachajón,,SN007399
XV009931,tzh,ta stibiltayel a hul talel me soldadohe,,,por la tarde fue que llegaron los soldados,,,Petalcingo,,SN007400
XV009932,tzh,jochol ta tibiltik,,,está desocupado por la tarde,,,Bachajón,,SN007401
XV009933,tzh,"ma' xchajpanwan ta k'ajk'al te ajentee, ja' to ta tibiltik a xchajpanwan",,,"el agente no arregla (los problemas) en el día, arregla hasta en la tarde",,,Chilón,,SN007401
XV009934,tzh,stich'oj xik' ta ni' te' te jxike,,,el águila tiene extendidas sus alas en la punta del árbol,,,Bachajón,,SN007402
XV009935,tzh,tich'a kiltik te pak'e,,,extiende la tela para que la veamos,,,Bachajón,,SN007402
XV009936,tzh,tich'il ta alambra te pak'e,,,la ropa está tendida en el alambre,,,Bachajón,,SN007404
XV009937,tzh,"k'ax t'ichil ay te basoe, ya xba yahluk",,,"el vaso está muy desequilibrado, se va a caer",,,Petalcingo,,SN007405
XV009938,tzh,tieneke ya xtalat,,,tienes que venir,,,Bachajón,,SN007406
XV009939,tzh,xti'et yu'un xapon i kejcheni,,,mi herida duele por el jabón,,,Tenango,,SN007407
XV009940,tzh,yakal ti'etel te ti'ti'mute,,,está cantando el pájaro carpintero,,,Tenango,,SN007408
XV009941,tzh,ya xtihl te k'ahk'e,,,el fuego arde,,,Petalcingo,,SN007410
XV009942,tzh,"hu'xiya te k'ahk'e, yu'un ya xtihl a",,,"sopla el fuego, para que arda",,,Bachajón,,SN007410
XV009943,tzh,tihl xchuhkil te wakaxe,,,se deshizo el amarre de la vaca,,,Bachajón,,SN007412
XV009944,tzh,"ma'yuk stuhul la xchukik ch'ajane, ma xtihl ku'un",,,"amarraron muy feo el mecate, no lo puedo desatar",,,Petalcingo,,SN007412
XV009945,tzh,ma xt'ihl te pehts'e,,,no se desasegura la trampa,,,Petalcingo,,SN007413
XV009946,tzh,oxt'ihm st'imoj te xchihal skapel,,,tiene estirado el hilo para el café en tres filas (para sembrar de manera alineada),,,Bachajón,,SN007415
XV009947,tzh,cha't'ihm la spas te ch'ajane,,,extendió dos veces el mecate,,,Bachajón,,SN007415
XV009948,tzh,ma xt'ihm me alamprahe,,,no se puede tensar el alambre,,,Petalcingo,,SN007416
XV009949,tzh,ma me xt'ihm tal ta asit te yakile,,,no se vaya a soltar la trampa en tu cara,,,Bachajón,,SN007417
XV009950,tzh,t'ihmaj ta te' te nailoe,,,el nailon se estiró en el palo,,,Bachajón,,SN007418
XV009951,tzh,ma'yukix mach'a stuhun t'ihmal te',,,ya nadie usa arcos,,,Bachajón,,SN007419
XV009952,tzh,ya jpas jt'ihmal te'tik,,,vamos a hacer nuestro arco,,,Bachajón,,SN007419
XV009953,tzh,ban t'ihmana hilel ta te' ha' in ch'ajani,,,ve a tender este lazo en el palo,,,Petalcingo,,SN007420
XV009954,tzh,"t'imana tal pabeyone, ya xwayonix",,,"extiende el pabellón, ya voy a dormir",,,Villa Las Rosas,,SN007420
XV009955,tzh,"yakon ta st'imanel alambre, ma jk'anix x'och kaj li' to",,,"estoy poniendo (extendiendo) alambres, ya no quiero que entren caballos aquí",,,Villa Las Rosas,,SN007420
XV009956,tzh,"tihtina te mexae, bayel slumil",,,"sacude la mesa, tiene mucho polvo",,,Petalcingo,,SN007421
XV009957,tzh,yak stijtinel xik' ta lum kalak'e,,,mi gallina está sacudiendo sus alas en la tierra,,,Villa Las Rosas,,SN007421
XV009958,tzh,yak ta stijtinel sbak' napux ta sk'al winike,,,el hombre está esparciendo semilla de nabo en su milpa,,,Villa Las Rosas,,SN007422
